custname,region,partnum,revenue,cost,margin
FIBRECAST INC.,07-Canada Direct,733423710,13990.40,3665.51,10324.89
FIBRECAST INC.,07-Canada Direct,770830000,13489.00,526.55,12962.45
FIBRECAST INC.,07-Canada Direct,777902610,13350.84,6325.54,7025.30
FIBRECAST INC.,07-Canada Direct,779988283,11700.00,6950.84,4749.16
FIBRECAST INC.,07-Canada Direct,764342000,10630.00,5326.08,5303.92
FIBRECAST INC.,07-Canada Direct,764605000,9814.00,3865.77,5948.23
FIBRECAST INC.,07-Canada Direct,768031000,9570.00,4616.31,4953.69
FIBRECAST INC.,07-Canada Direct,733725500,9040.00,4077.58,4962.42
FIBRECAST INC.,07-Canada Direct,733464500,8683.00,1710.77,6972.23
FIBRECAST INC.,07-Canada Direct,728030000,8294.40,21393.71,-13099.31
FIBRECAST INC.,07-Canada Direct,779957925,7337.20,4690.84,2646.36
FIBRECAST INC.,07-Canada Direct,764261000,6907.00,3332.45,3574.55
FIBRECAST INC.,07-Canada Direct,793060000,6793.20,1812.60,4980.60
FIBRECAST INC.,07-Canada Direct,770220000,6426.00,1455.79,4970.21
FIBRECAST INC.,07-Canada Direct,732429400,6415.00,2305.22,4109.78
FIBRECAST INC.,07-Canada Direct,777902600,6387.22,2740.88,3646.34
FIBRECAST INC.,07-Canada Direct,734211200,5930.08,780.79,5149.29
FIBRECAST INC.,07-Canada Direct,764781040,5783.00,2807.22,2975.78
FIBRECAST INC.,07-Canada Direct,734830000,5437.50,1130.65,4306.85
FIBRECAST INC.,07-Canada Direct,733403230,4917.00,662.14,4254.86
FIBRECAST INC.,07-Canada Direct,770510000,4862.50,888.60,3973.90
FIBRECAST INC.,07-Canada Direct,733464400,4827.00,1327.68,3499.32
FIBRECAST INC.,07-Canada Direct,739454500,4569.60,3383.32,1186.28
FIBRECAST INC.,07-Canada Direct,740123000,4452.00,1280.10,3171.90
FIBRECAST INC.,07-Canada Direct,733423720,4211.20,1048.21,3162.99
FIBRECAST INC.,07-Canada Direct,733141200,3908.00,1089.60,2818.40
FIBRECAST INC.,07-Canada Direct,771100000,3651.00,146.94,3504.06
FIBRECAST INC.,07-Canada Direct,766122000,3562.00,1495.64,2066.36
FIBRECAST INC.,07-Canada Direct,764864000,3470.00,1466.67,2003.33
FIBRECAST INC.,07-Canada Direct,766162000,3466.00,1777.02,1688.98
FIBRECAST INC.,07-Canada Direct,777904301,3369.29,1527.08,1842.21
FIBRECAST INC.,07-Canada Direct,770280000,3338.75,938.81,2399.94
FIBRECAST INC.,07-Canada Direct,771320000,3133.00,684.50,2448.50
FIBRECAST INC.,07-Canada Direct,770260000,3100.50,760.13,2340.37
FIBRECAST INC.,07-Canada Direct,770530000,3060.00,763.04,2296.96
FIBRECAST INC.,07-Canada Direct,739457000,2998.80,1823.43,1175.37
FIBRECAST INC.,07-Canada Direct,733525500,2985.00,682.46,2302.54
FIBRECAST INC.,07-Canada Direct,770520000,2859.00,611.74,2247.26
FIBRECAST INC.,07-Canada Direct,764564000,2817.00,1172.21,1644.79
FIBRECAST INC.,07-Canada Direct,764302000,2766.00,1375.28,1390.72
FIBRECAST INC.,07-Canada Direct,733444200,2702.00,644.17,2057.83
FIBRECAST INC.,07-Canada Direct,764561000,2686.00,1106.03,1579.97
FIBRECAST INC.,07-Canada Direct,734751200,2568.60,448.68,2119.92
FIBRECAST INC.,07-Canada Direct,770410000,2568.00,592.85,1975.15
FIBRECAST INC.,07-Canada Direct,768250020,2520.00,846.94,1673.06
FIBRECAST INC.,07-Canada Direct,777903100,2382.87,973.14,1409.73
FIBRECAST INC.,07-Canada Direct,770240000,2321.25,543.74,1777.51
FIBRECAST INC.,07-Canada Direct,792785000,2289.60,531.31,1758.29
FIBRECAST INC.,07-Canada Direct,793000000,2214.00,626.14,1587.86
FIBRECAST INC.,07-Canada Direct,793060300,2214.00,596.48,1617.52
FIBRECAST INC.,07-Canada Direct,768142000,2070.00,503.10,1566.90
FIBRECAST INC.,07-Canada Direct,770850000,2042.00,94.48,1947.52
FIBRECAST INC.,07-Canada Direct,764820600,1944.00,700.07,1243.93
FIBRECAST INC.,07-Canada Direct,770440000,1932.20,314.85,1617.35
FIBRECAST INC.,07-Canada Direct,770340000,1836.00,684.06,1151.94
FIBRECAST INC.,07-Canada Direct,739561100,1753.92,759.83,994.09
FIBRECAST INC.,07-Canada Direct,740402402,1630.00,411.01,1218.99
FIBRECAST INC.,07-Canada Direct,720271000,1620.00,950.75,669.25
FIBRECAST INC.,07-Canada Direct,764221000,1490.00,945.62,544.38
FIBRECAST INC.,07-Canada Direct,734890000,1400.70,397.93,1002.77
FIBRECAST INC.,07-Canada Direct,770560000,1246.00,261.68,984.32
FIBRECAST INC.,07-Canada Direct,733742000,1120.00,256.80,863.20
FIBRECAST INC.,07-Canada Direct,792760000,1097.60,291.55,806.05
FIBRECAST INC.,07-Canada Direct,764482000,1085.00,528.48,556.52
FIBRECAST INC.,07-Canada Direct,726020009,1062.00,250.61,811.39
FIBRECAST INC.,07-Canada Direct,739452000,973.98,437.16,536.82
FIBRECAST INC.,07-Canada Direct,792702000,967.50,567.27,400.23
FIBRECAST INC.,07-Canada Direct,770540000,887.61,369.56,518.05
FIBRECAST INC.,07-Canada Direct,733525600,887.50,202.03,685.47
FIBRECAST INC.,07-Canada Direct,766081010,792.00,138.03,653.97
FIBRECAST INC.,07-Canada Direct,764461006,782.00,499.43,282.57
FIBRECAST INC.,07-Canada Direct,733444300,770.00,230.85,539.15
FIBRECAST INC.,07-Canada Direct,764301000,770.00,419.48,350.52
FIBRECAST INC.,07-Canada Direct,733182390,731.03,191.39,539.64
FIBRECAST INC.,07-Canada Direct,734900000,722.40,342.05,380.35
FIBRECAST INC.,07-Canada Direct,727063018,690.00,254.14,435.86
FIBRECAST INC.,07-Canada Direct,779956806,654.50,299.36,355.14
FIBRECAST INC.,07-Canada Direct,768222000,654.00,244.03,409.97
FIBRECAST INC.,07-Canada Direct,733721000,646.00,326.18,319.82
FIBRECAST INC.,07-Canada Direct,768212000,630.00,231.18,398.82
FIBRECAST INC.,07-Canada Direct,770810000,626.00,17.19,608.81
FIBRECAST INC.,07-Canada Direct,777583000,599.80,21.50,578.30
FIBRECAST INC.,07-Canada Direct,770210000,520.00,121.27,398.73
FIBRECAST INC.,07-Canada Direct,724003000,478.50,81.82,396.68
FIBRECAST INC.,07-Canada Direct,734711100,463.48,94.75,368.73
FIBRECAST INC.,07-Canada Direct,733141300,444.00,139.46,304.54
FIBRECAST INC.,07-Canada Direct,770400000,437.50,92.44,345.06
FIBRECAST INC.,07-Canada Direct,739541100,420.00,83.57,336.43
FIBRECAST INC.,07-Canada Direct,734030000,405.00,157.54,247.46
FIBRECAST INC.,07-Canada Direct,770200000,369.00,83.20,285.80
FIBRECAST INC.,07-Canada Direct,739541000,360.00,71.62,288.38
FIBRECAST INC.,07-Canada Direct,741021000,354.48,44.39,310.09
FIBRECAST INC.,07-Canada Direct,764862000,351.00,150.16,200.84
FIBRECAST INC.,07-Canada Direct,734040000,281.00,121.56,159.44
FIBRECAST INC.,07-Canada Direct,770372000,280.00,44.11,235.89
FIBRECAST INC.,07-Canada Direct,779951023,253.50,114.45,139.05
FIBRECAST INC.,07-Canada Direct,770380000,232.40,51.37,181.03
FIBRECAST INC.,07-Canada Direct,764906000,216.00,65.44,150.56
FIBRECAST INC.,07-Canada Direct,770392000,176.00,35.15,140.85
FIBRECAST INC.,07-Canada Direct,764761000,174.00,95.58,78.42
FIBRECAST INC.,07-Canada Direct,733423700,150.40,36.22,114.18
FIBRECAST INC.,07-Canada Direct,733423800,150.40,38.28,112.12
FIBRECAST INC.,07-Canada Direct,764527200,138.00,69.69,68.31
FIBRECAST INC.,07-Canada Direct,764861000,121.00,51.96,69.04
FIBRECAST INC.,07-Canada Direct,768224000,83.00,41.19,41.81
FIBRECAST INC.,07-Canada Direct,764525000,69.00,37.60,31.40
FIBRECAST INC.,07-Canada Direct,764602000,66.50,26.50,40.00
FIBRECAST INC.,07-Canada Direct,734162000,53.40,41.18,12.22
GARLOCK OF CANADA LTD.,07-Canada Direct,770565000,13015.00,1502.22,11512.78
GARLOCK OF CANADA LTD.,07-Canada Direct,770511000,1214.75,95.48,1119.27
GARLOCK OF CANADA LTD.,07-Canada Direct,770601000,948.15,96.32,851.83
GARLOCK OF CANADA LTD.,07-Canada Direct,770560000,746.00,89.50,656.50
GEMCAST,07-Canada Direct,726000062,21000.00,11670.09,9329.91
GOODMAN INDUSTRIAL,07-Canada Direct,770260000,1957.50,140.66,1816.84
ICC INDUSTRIAL CHIMNEY CO,07-Canada Direct,777601000,287.95,58.80,229.15
INDUST'L FIREBRICK OF DET,07-Canada Direct,733151500,1550.00,244.87,1305.13
JOEL BERMAN GLASS STUDIOS,07-Canada Direct,734311100,404.36,35.30,369.06
L & A METALWORKS INC.,07-Canada Direct,768242010,182008.00,81440.56,100567.44
L & A METALWORKS INC.,07-Canada Direct,768242000,78485.00,47824.83,30660.17
L & A METALWORKS INC.,07-Canada Direct,734751200,36897.00,14414.92,22482.08
L & A METALWORKS INC.,07-Canada Direct,768222200,15228.00,7923.84,7304.16
L & A METALWORKS INC.,07-Canada Direct,733725500,572.00,103.53,468.47
L & A METALWORKS INC.,07-Canada Direct,768211000,282.00,140.34,141.66
MAGIKIST LTD.,07-Canada Direct,733182400,7489.80,1095.03,6394.77
"MEGTEC SYSTEMS, INC",07-Canada Direct,754055000,1483.44,879.81,603.63
"MEGTEC SYSTEMS, INC",07-Canada Direct,764522000,552.00,157.41,394.59
"MEGTEC SYSTEMS, INC",07-Canada Direct,734651200,365.85,111.00,254.85
"MIURA CANADA CO., LTD.",07-Canada Direct,733151500,326.00,54.11,271.89
MOTION INDUSTRIES CANADA,07-Canada Direct,770372000,1022.00,53.11,968.89
NOVENCO CONSULTANTS LTD,07-Canada Direct,777904301,8515.75,2701.75,5814.00
NOVENCO CONSULTANTS LTD,07-Canada Direct,733151500,262.00,54.11,207.89
NOVENCO CONSULTANTS LTD,07-Canada Direct,777601000,203.26,58.80,144.46
PILKINGTON N. A. INC.,07-Canada Direct,734751200,1662.60,226.24,1436.36
PRAIRIE STAINED GLASS,07-Canada Direct,792730000,1094.80,125.12,969.68
PRAIRIE STAINED GLASS,07-Canada Direct,768121000,503.00,28.76,474.24
PRAIRIE STAINED GLASS,07-Canada Direct,734611100,178.72,26.96,151.76
PRAIRIE STAINED GLASS,07-Canada Direct,734711100,178.72,27.04,151.68
PRAXAIR,07-Canada Direct,764521000,320.00,13.30,306.70
PROCOR LTD,07-Canada Direct,764633510,2197.44,456.72,1740.72
PYROTEK INC (DRUMMONDVILL,07-Canada Direct,726000062,969660.00,714928.10,254731.90
PYROTEK INC (DRUMMONDVILL,07-Canada Direct,764601000,56508.00,8457.08,48050.92
PYROTEK INC (DRUMMONDVILL,07-Canada Direct,727000060,45900.00,35739.81,10160.19
PYROTEK INC (DRUMMONDVILL,07-Canada Direct,764821000,45683.00,16879.02,28803.98
PYROTEK INC (DRUMMONDVILL,07-Canada Direct,737851000,32498.56,16918.44,15580.12
PYROTEK INC (DRUMMONDVILL,07-Canada Direct,764781000,20506.40,9210.78,11295.62
PYROTEK INC (DRUMMONDVILL,07-Canada Direct,766121000,20291.00,4966.45,15324.55
PYROTEK INC (DRUMMONDVILL,07-Canada Direct,737321000,15601.92,9155.16,6446.76
PYROTEK INC (DRUMMONDVILL,07-Canada Direct,764521000,13109.20,5873.97,7235.23
PYROTEK INC (DRUMMONDVILL,07-Canada Direct,764901000,12577.20,4891.16,7686.04
PYROTEK INC (DRUMMONDVILL,07-Canada Direct,734173000,11961.00,5031.15,6929.85
PYROTEK INC (DRUMMONDVILL,07-Canada Direct,768750000,8970.00,9269.13,-299.13
PYROTEK INC (DRUMMONDVILL,07-Canada Direct,734211200,4655.74,1300.42,3355.32
PYROTEK INC (DRUMMONDVILL,07-Canada Direct,739781100,3398.40,3108.60,289.80
PYROTEK INC (DRUMMONDVILL,07-Canada Direct,764822000,3012.00,1119.56,1892.44
PYROTEK INC (DRUMMONDVILL,07-Canada Direct,768750010,2700.00,2800.31,-100.31
PYROTEK INC (DRUMMONDVILL,07-Canada Direct,733151600,1974.00,963.87,1010.13
PYROTEK INC (DRUMMONDVILL,07-Canada Direct,733211050,1890.00,1248.62,641.38
PYROTEK INC (DRUMMONDVILL,07-Canada Direct,764821161,1700.00,1488.00,212.00
PYROTEK INC (DRUMMONDVILL,07-Canada Direct,764901061,1690.00,1492.00,198.00
PYROTEK INC (DRUMMONDVILL,07-Canada Direct,764481000,1280.00,677.64,602.36
PYROTEK INC (DRUMMONDVILL,07-Canada Direct,734910000,767.70,318.54,449.16
PYROTEK INC (DRUMMONDVILL,07-Canada Direct,764561000,736.00,354.84,381.16
PYROTEK INC (DRUMMONDVILL,07-Canada Direct,727000140,708.00,483.86,224.14
PYROTEK INC (DRUMMONDVILL,07-Canada Direct,764902000,507.00,193.26,313.74
PYROTEK INC (DRUMMONDVILL,07-Canada Direct,792620000,428.00,86.74,341.26
PYROTEK INC (DRUMMONDVILL,07-Canada Direct,764261000,344.00,183.16,160.84
PYROTEK INC (DRUMMONDVILL,07-Canada Direct,739541000,240.48,71.62,168.86
PYROTEK INC.,07-Canada Direct,768221000,324709.80,143235.79,181474.01
PYROTEK INC.,07-Canada Direct,768211000,147384.00,79798.00,67586.00
PYROTEK INC.,07-Canada Direct,764861000,136476.62,65438.45,71038.17
PYROTEK INC.,07-Canada Direct,764821000,106955.00,39520.86,67434.14
PYROTEK INC.,07-Canada Direct,777905414,74297.74,45869.08,28428.66
PYROTEK INC.,07-Canada Direct,768222000,64732.80,28565.44,36167.36
PYROTEK INC.,07-Canada Direct,768241000,44093.60,19480.87,24612.73
PYROTEK INC.,07-Canada Direct,777905413,41344.16,25491.66,15852.50
PYROTEK INC.,07-Canada Direct,764901000,41064.00,15971.20,25092.80
PYROTEK INC.,07-Canada Direct,763902000,39333.60,26420.86,12912.74
PYROTEK INC.,07-Canada Direct,768232500,37658.52,12176.01,25482.51
PYROTEK INC.,07-Canada Direct,777901100,37361.52,18893.04,18468.48
PYROTEK INC.,07-Canada Direct,777901000,31928.28,2224.76,29703.52
PYROTEK INC.,07-Canada Direct,764781000,26778.00,12006.54,14771.46
PYROTEK INC.,07-Canada Direct,777905410,18305.04,11528.70,6776.34
PYROTEK INC.,07-Canada Direct,793330000,17764.00,4849.55,12914.45
PYROTEK INC.,07-Canada Direct,771320000,16318.14,3052.75,13265.39
PYROTEK INC.,07-Canada Direct,733211000,16236.00,10343.60,5892.40
PYROTEK INC.,07-Canada Direct,764822000,14816.00,5535.17,9280.83
PYROTEK INC.,07-Canada Direct,768121000,14674.00,7478.46,7195.54
PYROTEK INC.,07-Canada Direct,739641100,13378.91,12690.47,688.44
PYROTEK INC.,07-Canada Direct,792702000,11928.75,5707.65,6221.10
PYROTEK INC.,07-Canada Direct,777903100,11139.66,5838.84,5300.82
PYROTEK INC.,07-Canada Direct,764822020,10624.00,3985.28,6638.72
PYROTEK INC.,07-Canada Direct,792730000,10350.00,2815.20,7534.80
PYROTEK INC.,07-Canada Direct,777905412,9540.75,7109.20,2431.55
PYROTEK INC.,07-Canada Direct,733151500,9487.00,4612.16,4874.84
PYROTEK INC.,07-Canada Direct,764561000,9275.60,4369.42,4906.18
PYROTEK INC.,07-Canada Direct,777601000,9011.92,3101.30,5910.62
PYROTEK INC.,07-Canada Direct,764301000,7580.80,4398.96,3181.84
PYROTEK INC.,07-Canada Direct,777905401,7533.40,4893.58,2639.82
PYROTEK INC.,07-Canada Direct,733525500,6772.50,2784.21,3988.29
PYROTEK INC.,07-Canada Direct,764521000,6691.20,2975.22,3715.98
PYROTEK INC.,07-Canada Direct,792783000,5671.80,2160.29,3511.51
PYROTEK INC.,07-Canada Direct,770372000,5551.00,636.43,4914.57
PYROTEK INC.,07-Canada Direct,733525600,5107.50,2108.02,2999.48
PYROTEK INC.,07-Canada Direct,792760000,4198.32,1632.68,2565.64
PYROTEK INC.,07-Canada Direct,739741100,3904.70,3150.30,754.40
PYROTEK INC.,07-Canada Direct,739781100,3588.96,4217.79,-628.83
PYROTEK INC.,07-Canada Direct,739661100,3530.88,3611.91,-81.03
PYROTEK INC.,07-Canada Direct,733510000,3315.00,2255.65,1059.35
PYROTEK INC.,07-Canada Direct,733211050,3244.00,2180.45,1063.55
PYROTEK INC.,07-Canada Direct,777144000,3194.40,3546.40,-352.00
PYROTEK INC.,07-Canada Direct,792785000,2966.40,1062.62,1903.78
PYROTEK INC.,07-Canada Direct,792764000,2464.80,859.56,1605.24
PYROTEK INC.,07-Canada Direct,764261000,2408.00,1285.68,1122.32
PYROTEK INC.,07-Canada Direct,733511000,2403.00,1490.32,912.68
PYROTEK INC.,07-Canada Direct,764481000,2376.60,1255.50,1121.10
PYROTEK INC.,07-Canada Direct,733505200,2296.00,1038.06,1257.94
PYROTEK INC.,07-Canada Direct,777715000,1939.20,1100.80,838.40
PYROTEK INC.,07-Canada Direct,739561200,1842.28,1038.66,803.62
PYROTEK INC.,07-Canada Direct,764601000,1733.20,736.87,996.33
PYROTEK INC.,07-Canada Direct,777140073,1733.16,861.75,871.41
PYROTEK INC.,07-Canada Direct,770570000,1662.00,190.82,1471.18
PYROTEK INC.,07-Canada Direct,718501000,1591.50,404.07,1187.43
PYROTEK INC.,07-Canada Direct,770510000,1567.50,144.60,1422.90
PYROTEK INC.,07-Canada Direct,738521000,1514.88,1291.08,223.80
PYROTEK INC.,07-Canada Direct,739681100,1355.94,1863.00,-507.06
PYROTEK INC.,07-Canada Direct,738401000,1237.68,844.14,393.54
PYROTEK INC.,07-Canada Direct,738361000,963.87,1255.58,-291.71
PYROTEK INC.,07-Canada Direct,737251000,910.80,300.69,610.11
PYROTEK INC.,07-Canada Direct,764522000,833.80,370.20,463.60
PYROTEK INC.,07-Canada Direct,764781040,678.00,292.91,385.09
PYROTEK INC.,07-Canada Direct,739561000,602.20,344.76,257.44
PYROTEK INC.,07-Canada Direct,768231000,558.00,251.10,306.90
PYROTEK INC.,07-Canada Direct,733141200,464.00,267.92,196.08
PYROTEK INC.,07-Canada Direct,739561100,341.04,199.92,141.12
PYROTEK INC.,07-Canada Direct,738561000,183.36,124.14,59.22
PYROTEK INC.,07-Canada Direct,764461006,80.00,55.88,24.12
QUADRA INDUSTRIAL,07-Canada Direct,779984172,580.00,196.00,384.00
REFRABEC INC.,07-Canada Direct,762104000,88833.72,41705.55,47128.17
REFRABEC INC.,07-Canada Direct,718501000,16650.00,4040.67,12609.33
REFRABEC INC.,07-Canada Direct,779951086,4386.00,2193.00,2193.00
REFRABEC INC.,07-Canada Direct,779959870,1895.50,985.29,910.21
REFRABEC INC.,07-Canada Direct,779957054,1504.50,753.15,751.35
REFRACTORY ENGINEERS INC.,07-Canada Direct,734311100,1373.03,272.83,1100.20
REFRACTORY ENGINEERS INC.,07-Canada Direct,733525500,1280.00,260.12,1019.88
REFRACTORY ENGINEERS INC.,07-Canada Direct,734910000,851.40,261.96,589.44
REFRACTORY ENGINEERS INC.,07-Canada Direct,733211000,239.30,53.20,186.10
REFRACTORY ENGINEERS INC.,07-Canada Direct,779221000,112.94,29.42,83.52
REFTECH INTERNATIONAL INC,07-Canada Direct,766121000,4840.00,1915.91,2924.09
RHI CANADA INC.,07-Canada Direct,754164100,614952.36,391805.75,223146.61
RHI CANADA INC.,07-Canada Direct,781580000,410399.88,244057.44,166342.44
RHI CANADA INC.,07-Canada Direct,764821000,246768.00,104565.58,142202.42
RHI CANADA INC.,07-Canada Direct,734910000,231168.00,111034.50,120133.50
RHI CANADA INC.,07-Canada Direct,764901000,163410.00,72196.11,91213.89
RHI CANADA INC.,07-Canada Direct,764601000,156392.50,73691.19,82701.31
RHI CANADA INC.,07-Canada Direct,793330000,108495.00,25980.01,82514.99
RHI CANADA INC.,07-Canada Direct,766121000,103703.00,59651.17,44051.83
RHI CANADA INC.,07-Canada Direct,766261000,77990.00,44176.49,33813.51
RHI CANADA INC.,07-Canada Direct,764781000,75300.00,32083.84,43216.16
RHI CANADA INC.,07-Canada Direct,764861000,70604.50,31082.56,39521.94
RHI CANADA INC.,07-Canada Direct,764481000,69819.90,35820.52,33999.38
RHI CANADA INC.,07-Canada Direct,733464500,68190.00,19933.32,48256.68
RHI CANADA INC.,07-Canada Direct,777601000,60993.28,33402.71,27590.57
RHI CANADA INC.,07-Canada Direct,733211000,59064.00,23984.36,35079.64
RHI CANADA INC.,07-Canada Direct,766122000,54960.00,34514.56,20445.44
RHI CANADA INC.,07-Canada Direct,734990000,50399.60,19640.91,30758.69
RHI CANADA INC.,07-Canada Direct,715000000,48645.00,14304.88,34340.12
RHI CANADA INC.,07-Canada Direct,793000000,41344.80,17369.60,23975.20
RHI CANADA INC.,07-Canada Direct,764521000,36570.00,18126.08,18443.92
RHI CANADA INC.,07-Canada Direct,764821161,35610.00,38539.20,-2929.20
RHI CANADA INC.,07-Canada Direct,770222000,35510.50,6537.16,28973.34
RHI CANADA INC.,07-Canada Direct,779988108,30723.00,0.00,30723.00
RHI CANADA INC.,07-Canada Direct,754204010,29702.76,11835.98,17866.78
RHI CANADA INC.,07-Canada Direct,764561000,28485.00,14379.03,14105.97
RHI CANADA INC.,07-Canada Direct,718501000,25613.00,7814.71,17798.29
RHI CANADA INC.,07-Canada Direct,770220000,25329.00,4715.20,20613.80
RHI CANADA INC.,07-Canada Direct,719500000,25164.00,8986.91,16177.09
RHI CANADA INC.,07-Canada Direct,754754020,24024.00,12331.05,11692.95
RHI CANADA INC.,07-Canada Direct,770230000,23625.00,5089.05,18535.95
RHI CANADA INC.,07-Canada Direct,754727000,23338.80,8440.62,14898.18
RHI CANADA INC.,07-Canada Direct,770240000,23145.00,4733.89,18411.11
RHI CANADA INC.,07-Canada Direct,795900120,19720.80,6211.62,13509.18
RHI CANADA INC.,07-Canada Direct,764901061,18000.00,17904.00,96.00
RHI CANADA INC.,07-Canada Direct,754887000,17952.72,5094.63,12858.09
RHI CANADA INC.,07-Canada Direct,733444200,17636.00,6268.89,11367.11
RHI CANADA INC.,07-Canada Direct,724281200,16622.00,8534.80,8087.20
RHI CANADA INC.,07-Canada Direct,779984659,15675.00,7015.86,8659.14
RHI CANADA INC.,07-Canada Direct,759671000,14469.00,4988.41,9480.59
RHI CANADA INC.,07-Canada Direct,766231000,14330.00,8519.74,5810.26
RHI CANADA INC.,07-Canada Direct,754164005,13158.12,11430.59,1727.53
RHI CANADA INC.,07-Canada Direct,734173000,13120.00,6467.94,6652.06
RHI CANADA INC.,07-Canada Direct,764821073,12000.00,11664.00,336.00
RHI CANADA INC.,07-Canada Direct,733525500,11410.00,3066.43,8343.57
RHI CANADA INC.,07-Canada Direct,764341000,11217.00,6593.03,4623.97
RHI CANADA INC.,07-Canada Direct,737912200,11172.00,4456.44,6715.56
RHI CANADA INC.,07-Canada Direct,754867000,10637.81,3728.48,6909.33
RHI CANADA INC.,07-Canada Direct,734311100,10570.43,2231.35,8339.08
RHI CANADA INC.,07-Canada Direct,764781040,9930.00,4214.44,5715.56
RHI CANADA INC.,07-Canada Direct,718500000,9596.16,2911.30,6684.86
RHI CANADA INC.,07-Canada Direct,777902300,9343.32,4124.44,5218.88
RHI CANADA INC.,07-Canada Direct,733505300,8020.00,2393.58,5626.42
RHI CANADA INC.,07-Canada Direct,733525600,6815.00,1879.40,4935.60
RHI CANADA INC.,07-Canada Direct,724003000,6628.20,1113.96,5514.24
RHI CANADA INC.,07-Canada Direct,779986562,6411.00,3453.17,2957.83
RHI CANADA INC.,07-Canada Direct,764261000,6351.00,3438.54,2912.46
RHI CANADA INC.,07-Canada Direct,777992000,6332.16,2601.36,3730.80
RHI CANADA INC.,07-Canada Direct,754647000,5715.36,2596.24,3119.12
RHI CANADA INC.,07-Canada Direct,733211050,5299.00,2509.72,2789.28
RHI CANADA INC.,07-Canada Direct,777902700,5194.98,2283.11,2911.87
RHI CANADA INC.,07-Canada Direct,740382201,5060.00,3552.23,1507.77
RHI CANADA INC.,07-Canada Direct,764822000,4896.00,2091.89,2804.11
RHI CANADA INC.,07-Canada Direct,734830000,4554.00,1634.76,2919.24
RHI CANADA INC.,07-Canada Direct,764901073,4500.00,4374.00,126.00
RHI CANADA INC.,07-Canada Direct,770380000,3744.00,616.46,3127.54
RHI CANADA INC.,07-Canada Direct,780280000,3448.80,1263.72,2185.08
RHI CANADA INC.,07-Canada Direct,779984680,3225.60,1292.10,1933.50
RHI CANADA INC.,07-Canada Direct,764482000,3061.20,1576.91,1484.29
RHI CANADA INC.,07-Canada Direct,766162000,2908.50,1674.67,1233.83
RHI CANADA INC.,07-Canada Direct,734851000,2896.14,1188.20,1707.94
RHI CANADA INC.,07-Canada Direct,770560000,2888.00,433.86,2454.14
